ImageId,Label
7691,0
7692,9
7693,1
7694,1
7695,4
7696,0
7697,7
7698,6
7699,8
7700,1
7701,4
7702,1
7703,3
7704,0
7705,8
7706,1
7707,5
7708,9
7709,2
7710,0
7711,1
7712,1
7713,8
7714,3
7715,4
7716,9
7717,4
7718,0
7719,1
7720,8
7721,5
7722,0
7723,9
7724,1
7725,5
7726,8
7727,5
7728,3
7729,8
7730,1
7731,6
7732,3
7733,1
7734,8
7735,9
7736,0
7737,7
7738,8
7739,6
7740,0
7741,8
7742,6
7743,3
7744,9
7745,8
7746,0
7747,7
7748,1
7749,8
7750,8
7751,5
7752,6
7753,0
7754,3
7755,8
7756,0
7757,1
7758,1
7759,8
7760,9
7761,8
7762,8
7763,8
7764,8
7765,1
7766,1
7767,8
7768,0
7769,5
7770,8
7771,1
7772,0
7773,2
7774,8
7775,6
7776,1
7777,9
7778,5
7779,1
7780,4
7781,0
7782,3
7783,7
7784,0
7785,7
7786,1
7787,8
7788,1
7789,1
7790,8
7791,9
7792,6
7793,1
7794,8
7795,4
7796,1
7797,8
7798,1
7799,1
7800,7
7801,9
7802,4
7803,8
7804,8
7805,6
7806,5
7807,6
7808,2
7809,5
7810,9
7811,8
7812,8
7813,1
7814,6
7815,4
7816,3
7817,8
7818,1
7819,4
7820,4
7821,6
7822,8
7823,1
7824,1
7825,9
7826,2
7827,8
7828,6
7829,9
7830,3
7831,6
7832,7
7833,0
7834,0
7835,9
7836,1
7837,0
7838,8
7839,9
7840,4
7841,9
7842,8
7843,9
7844,8
7845,1
7846,8
7847,6
7848,9
7849,8
7850,3
7851,8
7852,8
7853,8
7854,8
7855,1
7856,1
7857,8
7858,3
7859,4
7860,0
7861,8
7862,9
7863,1
7864,5
7865,8
7866,2
7867,9
7868,8
7869,9
7870,1
7871,4
7872,2
7873,9
7874,2
7875,8
7876,0
7877,0
7878,9
7879,2
7880,9
7881,0
7882,4
7883,9
7884,9
7885,4
7886,1
7887,7
7888,0
7889,8
7890,8
7891,0
7892,1
7893,0
7894,0
7895,1
7896,9
7897,4
7898,0
7899,7
7900,0
7901,9
7902,8
7903,0
7904,8
7905,8
7906,8
7907,1
7908,5
7909,5
7910,1
7911,0
7912,8
7913,1
7914,0
7915,3
7916,7
7917,0
7918,4
7919,3
7920,7
7921,8
7922,0
7923,0
7924,8
7925,2
7926,0
7927,8
7928,2
7929,7
7930,2
7931,9
7932,9
7933,6
7934,7
7935,6
7936,8
7937,4
7938,0
7939,1
7940,8
7941,0
7942,6
7943,9
7944,9
7945,9
7946,1
7947,1
7948,4
7949,4
7950,0
7951,1
7952,7
7953,8
7954,8
7955,2
7956,3
7957,2
7958,0
7959,1
7960,2
7961,2
7962,8
7963,7
7964,4
7965,1
7966,1
7967,9
7968,8
7969,9
7970,7
7971,8
7972,2
7973,8
7974,7
7975,0
7976,4
7977,9
7978,5
7979,6
7980,5
7981,0
7982,8
7983,6
7984,9
7985,4
7986,0
7987,0
7988,1
7989,3
7990,3
7991,9
7992,7
7993,8
7994,1
7995,2
7996,8
7997,7
7998,3
7999,1
8000,0
8001,6
8002,6
8003,2
8004,8
8005,0
8006,2
8007,2
8008,8
8009,0
8010,6
8011,0
8012,1
8013,9
8014,1
8015,2
8016,9
8017,3
8018,1
8019,9
8020,8
8021,0
8022,3
8023,0
8024,5
8025,0
8026,9
8027,1
8028,9
8029,5
8030,4
8031,3
8032,8
8033,3
8034,5
8035,3
8036,9
8037,1
8038,8
8039,1
8040,4
8041,9
8042,9
8043,9
8044,1
8045,9
8046,1
8047,9
8048,7
8049,0
8050,3
8051,9
8052,9
8053,8
8054,4
8055,0
8056,9
8057,5
8058,0
8059,4
8060,2
8061,1
8062,1
8063,0
8064,1
8065,1
8066,7
8067,0
8068,0
8069,8
8070,8
8071,2
8072,0
8073,1
8074,9
8075,4
8076,8
8077,8
8078,2
8079,9
8080,2
8081,1
8082,9
8083,3
8084,0
8085,4
8086,9
8087,2
8088,6
8089,8
8090,4
8091,7
8092,4
8093,8
8094,5
8095,8
8096,0
8097,1
8098,4
8099,7
8100,8
8101,6
8102,6
8103,9
8104,9
8105,9
8106,9
8107,0
8108,0
8109,8
8110,0
8111,7
8112,1
8113,9
8114,0
8115,0
8116,7
8117,2
8118,0
8119,4
8120,2
8121,1
8122,8
8123,2
8124,8
8125,1
8126,0
8127,5
8128,2
8129,9
8130,7
8131,5
8132,0
8133,3
8134,5
8135,4
8136,4
8137,0
8138,5
8139,9
8140,2
8141,4
8142,0
8143,2
8144,3
8145,1
8146,9
8147,8
8148,8
8149,0
8150,9
8151,8
8152,9
8153,8
8154,1
8155,1
8156,8
8157,4
8158,3
8159,1
8160,0
8161,8
8162,7
8163,8
8164,8
8165,0
8166,7
8167,0
8168,9
8169,2
8170,1
8171,8
8172,1
8173,1
8174,9
8175,6
8176,3
8177,2
8178,1
8179,0
8180,0
8181,4
8182,8
8183,0
8184,9
8185,4
8186,0
8187,1
8188,1
8189,9
8190,0
8191,7
8192,2
8193,8
8194,8
8195,3
8196,2
8197,2
8198,9
8199,0
8200,0
8201,0
8202,9
8203,0
8204,9
8205,8
8206,8
8207,7
8208,9
8209,1
8210,4
8211,1
8212,6
8213,0
8214,8
8215,0
8216,0
8217,2
8218,0
8219,0
8220,9
8221,0
8222,7
8223,0
8224,9
8225,0
8226,8
8227,4
8228,0
8229,0
8230,0
8231,8
8232,0
8233,9
8234,9
8235,9
8236,6
8237,4
8238,4
8239,6
8240,8
8241,1
8242,9
8243,3
8244,6
8245,6
8246,3
8247,2
8248,8
8249,2
8250,8
8251,2
8252,4
8253,0
8254,6
8255,8
8256,7
8257,5
8258,8
8259,0
8260,1
8261,6
8262,0
8263,2
8264,3
8265,0
8266,9
8267,0
8268,0
8269,9
8270,4
8271,2
8272,0
8273,8
8274,3
8275,0
8276,1
8277,3
8278,9
8279,2
8280,4
8281,0
8282,0
8283,2
8284,0
8285,4
8286,9
8287,8
8288,9
8289,9
8290,6
8291,1
8292,9
8293,8
8294,8
8295,8
8296,6
8297,6
8298,5
8299,6
8300,8
8301,8
8302,1
8303,8
8304,5
8305,8
8306,0
8307,2
8308,1
8309,1
8310,0
8311,5
8312,0
8313,4
8314,9
8315,7
8316,5
8317,8
8318,0
8319,8
8320,0
8321,8
8322,8
8323,8
8324,7
8325,2
8326,2
8327,6
8328,9
8329,8
8330,1
8331,0
8332,6
8333,7
8334,8
8335,2
8336,8
8337,0
8338,9
8339,0
8340,0
8341,9
8342,1
8343,1
8344,2
8345,8
8346,2
8347,0
8348,1
8349,9
8350,8
8351,8
8352,4
8353,2
8354,2
8355,8
8356,8
8357,9
8358,8
8359,4
8360,3
8361,8
8362,2
8363,0
8364,2
8365,9
8366,8
8367,8
8368,5
8369,0
8370,0
8371,5
8372,3
8373,7
8374,5
8375,8
8376,0
8377,7
8378,1
8379,1
8380,0
8381,8
8382,2
8383,2
8384,0
8385,5
8386,9
8387,0
8388,9
8389,7
8390,7
8391,9
8392,2
8393,2
8394,9
8395,0
8396,3
8397,8
8398,5
8399,8
8400,0
8401,9
8402,3
8403,4
8404,0
8405,3
8406,1
8407,6
8408,2
8409,4
8410,9
8411,4
8412,0
8413,5
8414,1
8415,8
8416,0
8417,3
8418,4
8419,5
8420,0
8421,2
8422,2
8423,0
8424,1
8425,1
8426,0
8427,1
8428,4
8429,3
8430,8
8431,3
8432,9
8433,1
8434,2
8435,1
8436,0
8437,0
8438,9
8439,4
8440,1
8441,8
8442,2
8443,8
8444,4
8445,2
8446,0
8447,4
8448,8
8449,0
8450,9
8451,0
8452,5
8453,2
8454,7
8455,4
8456,4
8457,0
8458,9
8459,9
8460,8
8461,3
8462,8
8463,8
8464,6
8465,7
8466,8
8467,2
8468,4
8469,4
8470,8
8471,3
8472,2
8473,0
8474,0
8475,0
8476,0
8477,1
8478,9
8479,9
8480,0
8481,9
8482,2
8483,9
8484,0
8485,8
8486,0
8487,1
8488,1
8489,1
8490,2
8491,1
8492,8
8493,1
8494,2
8495,5
8496,3
8497,3
8498,8
8499,9
8500,0
8501,1
8502,9
8503,4
8504,6
8505,9
8506,0
8507,2
8508,7
8509,8
8510,1
8511,4
8512,8
8513,4
8514,4
8515,2
8516,8
8517,1
8518,7
8519,8
8520,2
8521,8
8522,8
8523,1
8524,9
8525,9
8526,8
8527,1
8528,0
8529,1
8530,0
8531,6
8532,2
8533,1
8534,2
8535,1
8536,4
8537,8
8538,4
8539,8
8540,8
8541,3
8542,9
8543,8
8544,9
8545,6
8546,2
8547,1
8548,9
8549,0
8550,5
8551,1
8552,3
8553,9
8554,0
8555,3
8556,0
8557,1
8558,1
8559,5
8560,8
8561,4
8562,2
8563,7
8564,3
8565,1
8566,1
8567,0
8568,5
8569,8
8570,0
8571,9
8572,3
8573,0
8574,5
8575,3
8576,2
8577,6
8578,2
8579,0
8580,0
8581,9
8582,2
8583,8
8584,9
8585,9
8586,0
8587,0
8588,8
8589,5
8590,8
8591,9
8592,6
8593,6
8594,8
8595,8
8596,4
8597,7
8598,9
8599,0
8600,7
8601,8
8602,1
8603,3
8604,8
8605,8
8606,7
8607,1
8608,6
8609,9
8610,7
8611,8
8612,6
8613,0
8614,2
8615,8
8616,1
8617,9
8618,8
8619,3
8620,5
8621,8
8622,7
8623,7
8624,0
8625,4
8626,0
8627,9
8628,8
8629,9
8630,9
8631,0
8632,6
8633,1
8634,9
8635,4
8636,0
8637,0
8638,1
8639,4
8640,8
8641,6
8642,1
8643,9
8644,5
8645,7
8646,0
8647,7
8648,9
8649,8
8650,0
8651,3
8652,9
8653,4
8654,0
8655,2
8656,0
8657,6
8658,0
8659,1
8660,9
8661,2
8662,9
8663,1
8664,8
8665,6
8666,1
8667,2
8668,9
8669,1
8670,8
8671,2
8672,8
8673,4
8674,8
8675,0
8676,0
8677,8
8678,1
8679,1
8680,8
8681,3
8682,3
8683,6
8684,7
8685,7
8686,1
8687,1
8688,3
8689,4
8690,5
8691,7
8692,7
8693,9
8694,0
8695,0
8696,1
8697,1
8698,8
8699,8
8700,1
8701,2
8702,1
8703,4
8704,9
8705,9
8706,1
8707,0
8708,0
8709,0
8710,5
8711,3
8712,7
8713,8
8714,0
8715,0
8716,1
8717,0
8718,3
8719,6
8720,3
8721,3
8722,3
8723,1
8724,0
8725,1
8726,0
8727,2
8728,0
8729,8
8730,7
8731,7
8732,5
8733,1
8734,1
8735,8
8736,9
8737,8
8738,4
8739,4
8740,6
8741,0
8742,0
8743,0
8744,3
8745,0
8746,6
8747,6
8748,3
8749,1
8750,1
8751,8
8752,4
8753,9
8754,8
8755,0
8756,0
8757,8
8758,6
8759,8
8760,1
8761,2
8762,1
8763,8
8764,2
8765,3
8766,3
8767,0
8768,8
8769,2
8770,7
8771,6
8772,8
8773,0
8774,9
8775,9
8776,3
8777,7
8778,9
8779,5
8780,3
8781,0
8782,1
8783,3
8784,9
8785,8
8786,8
8787,6
8788,4
8789,8
8790,9
8791,1
8792,0
8793,6
8794,9
8795,8
8796,4
8797,6
8798,0
8799,8
8800,0
8801,7
8802,0
8803,3
8804,0
8805,0
8806,9
8807,3
8808,5
8809,7
8810,8
8811,6
8812,0
8813,0
8814,7
8815,1
8816,2
8817,6
8818,1
8819,0
8820,1
8821,8
8822,3
8823,8
8824,0
8825,1
8826,0
8827,8
8828,0
8829,0
8830,9
8831,9
8832,9
8833,5
8834,0
8835,1
8836,0
8837,1
8838,1
8839,9
8840,2
8841,9
8842,1
8843,5
8844,4
8845,0
8846,5
8847,5
8848,1
8849,2
8850,7
8851,6
8852,2
8853,8
8854,0
8855,5
8856,3
8857,1
8858,0
8859,9
8860,8
8861,1
8862,7
8863,1
8864,8
8865,1
8866,2
8867,6
8868,3
8869,1
8870,3
8871,2
8872,1
8873,2
8874,5
8875,8
8876,9
8877,7
8878,1
8879,3
8880,8
8881,8
8882,5
8883,6
8884,9
8885,7
8886,9
8887,0
8888,9
8889,4
8890,3
8891,9
8892,3
8893,7
8894,0
8895,7
8896,1
8897,3
8898,9
8899,2
8900,4
8901,8
8902,7
8903,9
8904,9
8905,8
8906,8
8907,2
8908,8
8909,8
8910,1
8911,8
8912,9
8913,0
8914,1
8915,6
8916,8
8917,2
8918,9
8919,7
8920,0
8921,3
8922,5
8923,9
8924,8
8925,9
8926,8
8927,7
8928,8
8929,3
8930,6
8931,1
8932,8
8933,0
8934,4
8935,7
8936,2
8937,8
8938,0
8939,8
8940,2
8941,7
8942,0
8943,1
8944,8
8945,4
8946,1
8947,2
8948,8
8949,9
8950,0
8951,3
8952,7
8953,3
8954,5
8955,4
8956,3
8957,7
8958,6
8959,4
8960,2
8961,0
8962,8
8963,0
8964,2
8965,2
8966,8
8967,0
8968,2
8969,2
8970,9
8971,7
8972,8
8973,1
8974,3
8975,8
8976,2
8977,4
8978,0
8979,1
8980,3
8981,3
8982,4
8983,5
8984,1
8985,0
8986,1
8987,1
8988,7
8989,1
8990,0
8991,2
8992,1
8993,9
8994,5
8995,5
8996,9
8997,0
8998,2
8999,8
9000,9
9001,3
9002,2
9003,0
9004,9
9005,7
9006,3
9007,5
9008,6
9009,8
9010,2
9011,8
9012,8
9013,7
9014,0
9015,9
9016,0
9017,1
9018,0
9019,0
9020,1
9021,1
9022,0
9023,9
9024,9
9025,7
9026,8
9027,9
9028,3
9029,5
9030,8
9031,3
9032,8
9033,0
9034,8
9035,2
9036,0
9037,0
9038,0
9039,8
9040,0
9041,1
9042,0
9043,8
9044,4
9045,0
9046,9
9047,4
9048,6
9049,0
9050,2
9051,8
9052,0
9053,0
9054,8
9055,9
9056,3
9057,1
9058,0
9059,7
9060,0
9061,1
9062,4
9063,8
9064,9
9065,8
9066,8
9067,9
9068,8
9069,4
9070,1
9071,9
9072,8
9073,0
9074,9
9075,8
9076,3
9077,0
9078,9
9079,6
9080,7
9081,8
9082,3
9083,5
9084,8
9085,1
9086,2
9087,9
9088,8
9089,8
9090,1
9091,6
9092,8
9093,3
9094,1
9095,6
9096,1
9097,2
9098,6
9099,9
9100,0
9101,3
9102,0
9103,0
9104,0
9105,9
9106,2
9107,2
9108,1
9109,4
9110,8
9111,8
9112,0
9113,0
9114,5
9115,8
9116,0
9117,6
9118,8
9119,6
9120,7
9121,0
9122,0
9123,4
9124,5
9125,4
9126,8
9127,9
9128,1
9129,1
9130,6
9131,9
9132,8
9133,8
9134,0
9135,6
9136,0
9137,9
9138,7
9139,0
9140,4
9141,6
9142,3
9143,0
9144,8
9145,3
9146,4
9147,2
9148,8
9149,9
9150,6
9151,7
9152,0
9153,5
9154,0
9155,0
9156,8
9157,3
9158,5
9159,9
9160,1
9161,6
9162,0
9163,5
9164,0
9165,9
9166,0
9167,8
9168,3
9169,5
9170,8
9171,5
9172,7
9173,9
9174,2
9175,1
9176,0
9177,0
9178,6
9179,7
9180,8
9181,1
9182,8
9183,4
9184,0
9185,8
9186,9
9187,1
9188,8
9189,3
9190,0
9191,8
9192,8
9193,8
9194,8
9195,8
9196,2
9197,9
9198,1
9199,3
9200,9
9201,9
9202,8
9203,8
9204,8
9205,0
9206,5
9207,2
9208,0
9209,6
9210,6
9211,1
9212,9
9213,4
9214,3
9215,2
9216,9
9217,0
9218,9
9219,4
9220,0
9221,9
9222,0
9223,2
9224,2
9225,8
9226,0
9227,4
9228,3
9229,2
9230,4
9231,4
9232,1
9233,3
9234,8
9235,0
9236,5
9237,9
9238,8
9239,4
9240,6
9241,2
9242,2
9243,9
9244,3
9245,5
9246,9
9247,8
9248,8
9249,0
9250,2
9251,2
9252,8
9253,8
9254,0
9255,8
9256,1
9257,3
9258,1
9259,0
9260,7
9261,0
9262,3
9263,8
9264,9
9265,8
9266,8
9267,4
9268,2
9269,0
9270,7
9271,0
9272,3
9273,0
9274,8
9275,3
9276,4
9277,4
9278,7
9279,0
9280,9
9281,5
9282,7
9283,2
9284,0
9285,2
9286,0
9287,3
9288,0
9289,2
9290,4
9291,9
9292,1
9293,4
9294,3
9295,2
9296,0
9297,1
9298,1
9299,9
9300,0
9301,2
9302,0
9303,8
9304,8
9305,8
9306,6
9307,7
9308,7
9309,6
9310,0
9311,9
9312,0
9313,9
9314,5
9315,1
9316,1
9317,8
9318,1
9319,5
9320,0
9321,8
9322,3
9323,2
9324,5
9325,1
9326,0
9327,6
9328,1
9329,3
9330,1
9331,7
9332,0
9333,9
9334,3
9335,9
9336,7
9337,4
9338,0
9339,5
9340,9
9341,6
9342,3
9343,0
9344,7
9345,0
9346,2
9347,2
9348,9
9349,0
9350,8
9351,7
9352,6
9353,8
9354,4
9355,9
9356,3
9357,5
9358,8
9359,9
9360,0
9361,0
9362,8
9363,1
9364,8
9365,9
9366,2
9367,1
9368,8
9369,3
9370,7
9371,4
9372,4
9373,1
9374,8
9375,0
9376,9
9377,9
9378,6
9379,3
9380,4
9381,2
9382,7
9383,4
9384,8
9385,9
9386,8
9387,0
9388,7
9389,9
9390,4
9391,9
9392,0
9393,0
9394,7
9395,1
9396,1
9397,0
9398,2
9399,5
9400,2
9401,0
9402,4
9403,2
9404,1
9405,6
9406,2
9407,0
9408,9
9409,8
9410,2
9411,8
9412,0
9413,1
9414,4
9415,9
9416,4
9417,9
9418,6
9419,0
9420,2
9421,1
9422,1
9423,9
9424,8
9425,0
9426,4
9427,4
9428,6
9429,1
9430,3
9431,3
9432,0
9433,2
9434,1
9435,2
9436,9
9437,1
9438,4
9439,0
9440,0
9441,8
9442,1
9443,4
9444,1
9445,1
9446,8
9447,8
9448,4
9449,8
9450,2
9451,1
9452,0
9453,9
9454,8
9455,1
9456,4
9457,7
9458,2
9459,7
9460,1
9461,4
9462,0
9463,9
9464,1
9465,4
9466,4
9467,0
9468,1
9469,2
9470,8
9471,0
9472,2
9473,5
9474,2
9475,2
9476,1
9477,4
9478,8
9479,9
9480,7
9481,8
9482,0
9483,8
9484,6
9485,9
9486,0
9487,3
9488,4
9489,2
9490,8
9491,1
9492,1
9493,9
9494,5
9495,3
9496,8
9497,6
9498,0
9499,1
9500,6
9501,4
9502,0
9503,3
9504,8
9505,6
9506,0
9507,9
9508,9
9509,9
9510,0
9511,3
9512,7
9513,2
9514,1
9515,9
9516,6
9517,0
9518,0
9519,9
9520,7
9521,0
9522,2
9523,0
9524,8
9525,0
9526,8
9527,7
9528,9
9529,2
9530,6
9531,4
9532,4
9533,9
9534,7
9535,7
9536,4
9537,0
9538,2
9539,1
9540,1
9541,5
9542,2
9543,8
9544,0
9545,7
9546,9
9547,3
9548,4
9549,8
9550,7
9551,5
9552,2
9553,8
9554,9
9555,9
9556,9
9557,4
9558,3
9559,0
9560,0
9561,0
9562,0
9563,1
9564,8
9565,0
9566,0
9567,0
9568,2
9569,9
9570,0
9571,6
9572,8
9573,6
9574,6
9575,3
9576,9
9577,1
9578,2
9579,9
9580,1
9581,9
9582,3
9583,0
9584,0
9585,7
9586,6
9587,0
9588,7
9589,2
9590,1
9591,0
9592,9
9593,2
9594,0
9595,8
9596,9
9597,4
9598,1
9599,9
9600,8
9601,8
9602,2
9603,1
9604,0
9605,1
9606,1
9607,6
9608,7
9609,8
9610,1
9611,0
9612,2
9613,2
9614,1
9615,8
9616,0
9617,6
9618,1
9619,8
9620,4
9621,0
9622,9
9623,8
9624,3
9625,7
9626,9
9627,9
9628,0
9629,9
9630,6
9631,6
9632,0
9633,0
9634,1
9635,2
9636,3
9637,0
9638,0
9639,1
9640,1
9641,3
9642,6
9643,2
9644,8
9645,9
9646,9
9647,1
9648,2
9649,3
9650,5
9651,2
9652,9
9653,8
9654,1
9655,4
9656,3
9657,6
9658,8
9659,2
9660,8
9661,0
9662,6
9663,8
9664,9
9665,6
9666,7
9667,1
9668,0
9669,4
9670,8
9671,6
9672,0
9673,8
9674,8
9675,8
9676,8
9677,7
9678,2
9679,8
9680,3
9681,1
9682,4
9683,4
9684,0
9685,9
9686,1
9687,0
9688,8
9689,1
9690,2
9691,1
9692,1
9693,3
9694,0
9695,9
9696,0
9697,0
9698,0
9699,2
9700,8
9701,1
9702,9
9703,0
9704,8
9705,2
9706,1
9707,8
9708,3
9709,9
9710,2
9711,9
9712,9
9713,9
9714,4
9715,1
9716,2
9717,3
9718,5
9719,9
9720,1
9721,2
9722,7
9723,4
9724,1
9725,8
9726,1
9727,1
9728,5
9729,4
9730,0
9731,2
9732,0
9733,6
9734,4
9735,6
9736,4
9737,7
9738,4
9739,1
9740,3
9741,8
9742,0
9743,8
9744,3
9745,7
9746,8
9747,7
9748,2
9749,3
9750,4
9751,1
9752,4
9753,6
9754,8
9755,0
9756,0
9757,8
9758,0
9759,8
9760,1
9761,3
9762,1
9763,7
9764,6
9765,8
9766,7
9767,2
9768,2
9769,4
9770,5
9771,5
9772,8
9773,8
9774,5
9775,4
9776,0
9777,1
9778,7
9779,3
9780,0
9781,0
9782,8
9783,8
9784,8
9785,5
9786,4
9787,0
9788,8
9789,6
9790,2
9791,1
9792,0
9793,0
9794,1
9795,0
9796,2
9797,4
9798,5
9799,6
9800,4
9801,1
9802,7
9803,2
9804,9
9805,1
9806,9
9807,8
9808,4
9809,6
9810,0
9811,6
9812,2
9813,5
9814,9
9815,9
9816,8
9817,1
9818,8
9819,8
9820,9
9821,8
9822,0
9823,9
9824,5
9825,8
9826,8
9827,9
9828,2
9829,3
9830,1
9831,8
9832,9
9833,9
9834,0
9835,7
9836,0
9837,3
9838,6
9839,0
9840,0
9841,5
9842,1
9843,9
9844,3
9845,7
9846,9
9847,6
9848,1
9849,2
9850,9
9851,9
9852,8
9853,9
9854,2
9855,4
9856,8
9857,1
9858,8
9859,6
9860,0
9861,9
9862,9
9863,3
9864,9
9865,6
9866,8
9867,8
9868,0
9869,0
9870,0
9871,7
9872,6
9873,9
9874,5
9875,1
9876,8
9877,6
9878,9
9879,8
9880,4
9881,3
9882,7
9883,0
9884,5
9885,8
9886,8
9887,8
9888,9
9889,8
9890,0
9891,8
9892,8
9893,6
9894,4
9895,4
9896,1
9897,0
9898,8
9899,5
9900,2
9901,8
9902,3
9903,9
9904,8
9905,9
9906,7
9907,9
9908,0
9909,9
9910,8
9911,8
9912,8
9913,0
9914,3
9915,0
9916,9
9917,1
9918,2
9919,7
9920,9
9921,1
9922,9
9923,7
9924,1
9925,0
9926,0
9927,1
9928,3
9929,5
9930,2
9931,3
9932,3
9933,8
9934,6
9935,6
9936,9
9937,9
9938,1
9939,9
9940,9
9941,4
9942,0
9943,8
9944,6
9945,8
9946,3
9947,0
9948,8
9949,8
9950,8
9951,9
9952,2
9953,7
9954,0
9955,3
9956,8
9957,7
9958,4
9959,8
9960,2
9961,8
9962,7
9963,1
9964,0
9965,7
9966,8
9967,0
9968,7
9969,5
9970,1
9971,5
9972,9
9973,8
9974,3
9975,1
9976,8
9977,9
9978,9
9979,0
9980,1
9981,0
9982,5
9983,4
9984,0
9985,3
9986,9
9987,0
9988,9
9989,9
9990,4
9991,8
9992,0
9993,9
9994,8
9995,1
9996,8
9997,1
9998,0
9999,7
10000,8
10001,0
10002,1
10003,9
10004,1
10005,8
10006,9
10007,8
10008,3
10009,4
10010,0
10011,3
10012,1
10013,0
10014,2
10015,6
10016,7
10017,8
10018,1
10019,5
10020,8
10021,5
10022,6
10023,8
10024,8
10025,8
10026,0
10027,0
10028,4
10029,8
10030,8
10031,0
10032,4
10033,6
10034,0
10035,0
10036,7
10037,1
10038,8
10039,8
10040,5
10041,6
10042,2
10043,1
10044,0
10045,5
10046,1
10047,2
10048,1
10049,9
10050,1
10051,1
10052,2
10053,7
10054,8
10055,9
10056,3
10057,5
10058,8
10059,0
10060,1
10061,9
10062,8
10063,4
10064,3
10065,5
10066,3
10067,4
10068,0
10069,6
10070,7
10071,3
10072,9
10073,4
10074,8
10075,5
10076,9
10077,1
10078,7
10079,4
10080,0
10081,1
10082,4
10083,7
10084,6
10085,6
10086,6
10087,4
10088,3
10089,8
10090,0
10091,8
10092,0
10093,1
10094,1
10095,9
10096,3
10097,7
10098,1
10099,2
10100,8
10101,8
10102,5
10103,0
10104,0
10105,2
10106,0
10107,0
10108,1
10109,2
10110,3
10111,0
10112,8
10113,2
10114,1
10115,8
10116,9
10117,9
10118,0
10119,7
10120,9
10121,6
10122,8
10123,6
10124,7
10125,4
10126,8
10127,9
10128,9
10129,9
10130,9
10131,2
10132,2
10133,0
10134,5
10135,9
10136,9
10137,0
10138,5
10139,2
10140,5
10141,5
10142,0
10143,3
10144,4
10145,2
10146,9
10147,9
10148,6
10149,0
10150,0
10151,5
10152,9
10153,9
10154,0
10155,0
10156,6
10157,4
10158,0
10159,3
10160,0
10161,1
10162,8
10163,5
10164,8
10165,0
10166,6
10167,1
10168,3
10169,4
10170,0
10171,0
10172,2
10173,2
10174,8
10175,0
10176,9
10177,3
10178,9
10179,1
10180,7
10181,3
10182,8
10183,8
10184,7
10185,8
10186,9
10187,3
10188,0
10189,0
10190,0
10191,8
10192,8
10193,9
10194,6
10195,7
10196,9
10197,3
10198,8
10199,5
10200,5
10201,1
10202,9
10203,2
10204,9
10205,0
10206,2
10207,8
10208,8
10209,0
10210,6
10211,9
10212,9
10213,6
10214,1
10215,0
10216,5
10217,8
10218,0
10219,3
10220,9
10221,1
10222,5
10223,5
10224,3
10225,1
10226,2
10227,8
10228,8
10229,2
10230,1
10231,4
10232,1
10233,2
10234,4
10235,8
10236,5
10237,1
10238,0
10239,3
10240,3
10241,9
10242,2
10243,2
10244,1
10245,2
10246,0
10247,1
10248,1
10249,7
10250,2
10251,0
10252,1
10253,1
10254,5
10255,3
10256,1
10257,1
10258,5
10259,1
10260,9
10261,1
10262,9
10263,1
10264,8
10265,9
10266,0
10267,9
10268,5
10269,3
10270,9
10271,8
10272,7
10273,1
10274,8
10275,0
10276,4
10277,0
10278,7
10279,2
10280,0
10281,1
10282,1
10283,8
10284,4
10285,2
10286,1
10287,5
10288,9
10289,2
10290,1
10291,0
10292,9
10293,1
10294,0
10295,8
10296,0
10297,8
10298,0
10299,0
10300,1
10301,8
10302,1
10303,2
10304,3
10305,4
10306,4
10307,1
10308,8
10309,4
10310,2
10311,3
10312,2
10313,1
10314,9
10315,8
10316,8
10317,9
10318,8
10319,6
10320,8
10321,0
10322,1
10323,6
10324,3
10325,2
10326,6
10327,1
10328,7
10329,3
10330,3
10331,0
10332,7
10333,7
10334,0
10335,1
10336,1
10337,1
10338,2
10339,3
10340,1
10341,3
10342,2
10343,2
10344,3
10345,9
10346,2
10347,8
10348,1
10349,0
10350,2
10351,1
10352,2
10353,7
10354,7
10355,8
10356,0
10357,9
10358,0
10359,8
10360,1
10361,7
10362,0
10363,5
10364,6
10365,9
10366,7
10367,1
10368,4
10369,3
10370,1
10371,3
10372,7
10373,4
10374,0
10375,9
10376,9
10377,3
10378,8
10379,9
10380,4
10381,9
10382,4
10383,5
10384,8
10385,1
10386,8
10387,3
10388,8
10389,1
10390,8
10391,0
10392,8
10393,9
10394,9
10395,0
10396,0
10397,2
10398,1
10399,1
10400,0
10401,8
10402,1
10403,1
10404,1
10405,1
10406,4
10407,8
10408,7
10409,4
10410,7
10411,9
10412,6
10413,0
10414,6
10415,6
10416,4
10417,4
10418,2
10419,1
10420,0
10421,7
10422,2
10423,2
10424,8
10425,2
10426,8
10427,6
10428,9
10429,1
10430,0
10431,0
10432,0
10433,9
10434,8
10435,9
10436,9
10437,0
10438,0
10439,3
10440,9
10441,9
10442,2
10443,4
10444,2
10445,8
10446,3
10447,0
10448,0
10449,8
10450,8
10451,1
10452,3
10453,2
10454,1
10455,3
10456,2
10457,4
10458,8
10459,4
10460,1
10461,8
10462,3
10463,7
10464,9
10465,5
10466,8
10467,8
10468,6
10469,1
10470,3
10471,1
10472,4
10473,0
10474,0
10475,8
10476,8
10477,9
10478,6
10479,0
10480,4
10481,8
10482,4
10483,4
10484,2
10485,1
10486,6
10487,4
10488,0
